order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO59604,174,7182,2013-06-06,2013-06-13,2013-06-18,22,1,22
SO59604,104,7182,2013-06-06,2013-06-13,2013-06-18,10,1,10
SO59604,247,7182,2013-06-06,2013-06-13,2013-06-18,55,1,55
SO59604,248,7182,2013-06-06,2013-06-13,2013-06-18,50,1,50
SO59605,282,10516,2013-06-06,2013-06-13,2013-06-18,25,1,25
SO59605,235,10516,2013-06-06,2013-06-13,2013-06-18,24,1,24
SO59606,290,14700,2013-06-06,2013-06-13,2013-06-18,4,1,4
SO59606,245,14700,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59606,166,14700,2013-06-06,2013-06-13,2013-06-18,9,1,9
SO59607,285,14301,2013-06-06,2013-06-13,2013-06-18,21,1,21
SO59607,277,14301,2013-06-06,2013-06-13,2013-06-18,54,1,54
SO59608,295,11422,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59608,276,11422,2013-06-06,2013-06-13,2013-06-18,54,1,54
SO59609,291,11630,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59609,247,11630,2013-06-06,2013-06-13,2013-06-18,55,1,55
SO59610,288,14696,2013-06-06,2013-06-13,2013-06-18,29,1,29
SO59610,291,14696,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59611,284,712,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59611,259,712,2013-06-06,2013-06-13,2013-06-18,2,1,2
SO59612,284,936,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59613,284,2148,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59613,289,2148,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59613,244,2148,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59614,174,4880,2013-06-06,2013-06-13,2013-06-18,22,1,22
SO59614,246,4880,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59615,284,3333,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59616,174,2172,2013-06-06,2013-06-13,2013-06-18,22,1,22
SO59616,250,2172,2013-06-06,2013-06-13,2013-06-18,50,1,50
SO59617,289,1366,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59617,284,1366,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59618,174,7391,2013-06-06,2013-06-13,2013-06-18,22,1,22
SO59619,174,2338,2013-06-06,2013-06-13,2013-06-18,22,1,22
SO59619,281,2338,2013-06-06,2013-06-13,2013-06-18,159,1,159
SO59620,289,1102,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59620,284,1102,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59620,259,1102,2013-06-06,2013-06-13,2013-06-18,2,1,2
SO59621,284,4414,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59621,289,4414,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59621,246,4414,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59622,120,874,2013-06-06,2013-06-13,2013-06-18,2295,1,2295
SO59622,104,874,2013-06-06,2013-06-13,2013-06-18,10,1,10
SO59622,295,874,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59622,244,874,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59623,122,2897,2013-06-06,2013-06-13,2013-06-18,2295,1,2295
SO59623,284,2897,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59623,259,2897,2013-06-06,2013-06-13,2013-06-18,2,1,2
SO59624,120,2658,2013-06-06,2013-06-13,2013-06-18,2295,1,2295
SO59624,174,2658,2013-06-06,2013-06-13,2013-06-18,22,1,22
SO59624,250,2658,2013-06-06,2013-06-13,2013-06-18,50,1,50
SO59624,166,2658,2013-06-06,2013-06-13,2013-06-18,9,1,9
SO59625,120,3357,2013-06-06,2013-06-13,2013-06-18,2295,1,2295
SO59625,174,3357,2013-06-06,2013-06-13,2013-06-18,22,1,22
SO59625,244,3357,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59626,125,3378,2013-06-06,2013-06-13,2013-06-18,2320,1,2320
SO59627,152,3951,2013-06-06,2013-06-13,2013-06-18,742,1,742
SO59627,291,3951,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59627,288,3951,2013-06-06,2013-06-13,2013-06-18,29,1,29
SO59628,152,1464,2013-06-06,2013-06-13,2013-06-18,742,1,742
SO59629,117,3317,2013-06-06,2013-06-13,2013-06-18,769,1,769
SO59629,245,3317,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59629,275,3317,2013-06-06,2013-06-13,2013-06-18,54,1,54
SO59630,135,12411,2013-06-06,2013-06-13,2013-06-18,1701,1,1701
SO59630,105,12411,2013-06-06,2013-06-13,2013-06-18,9,1,9
SO59630,295,12411,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59630,260,12411,2013-06-06,2013-06-13,2013-06-18,120,1,120
SO59631,139,9221,2013-06-06,2013-06-13,2013-06-18,2443,1,2443
SO59631,290,9221,2013-06-06,2013-06-13,2013-06-18,4,1,4
SO59631,287,9221,2013-06-06,2013-06-13,2013-06-18,33,1,33
SO59631,259,9221,2013-06-06,2013-06-13,2013-06-18,2,1,2
SO59632,131,14037,2013-06-06,2013-06-13,2013-06-18,1120,1,1120
SO59633,133,6479,2013-06-06,2013-06-13,2013-06-18,1120,1,1120
SO59633,245,6479,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59633,235,6479,2013-06-06,2013-06-13,2013-06-18,24,1,24
SO59634,126,11409,2013-06-06,2013-06-13,2013-06-18,540,1,540
SO59634,295,11409,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59634,105,11409,2013-06-06,2013-06-13,2013-06-18,9,1,9
SO59634,244,11409,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59635,126,16357,2013-06-06,2013-06-13,2013-06-18,540,1,540
SO59635,105,16357,2013-06-06,2013-06-13,2013-06-18,9,1,9
SO59635,295,16357,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59636,163,104,2013-06-06,2013-06-13,2013-06-18,2384,1,2384
SO59636,246,104,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59637,152,13754,2013-06-06,2013-06-13,2013-06-18,742,1,742
SO59637,295,13754,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59637,105,13754,2013-06-06,2013-06-13,2013-06-18,9,1,9
SO59637,244,13754,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59638,159,13445,2013-06-06,2013-06-13,2013-06-18,2384,1,2384
SO59638,246,13445,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59638,235,13445,2013-06-06,2013-06-13,2013-06-18,24,1,24
SO59639,161,14415,2013-06-06,2013-06-13,2013-06-18,2384,1,2384
SO59639,105,14415,2013-06-06,2013-06-13,2013-06-18,9,1,9
SO59639,295,14415,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59639,247,14415,2013-06-06,2013-06-13,2013-06-18,55,1,55
SO59640,129,12140,2013-06-06,2013-06-13,2013-06-18,540,1,540
SO59640,295,12140,2013-06-06,2013-06-13,2013-06-18,5,1,5
SO59640,105,12140,2013-06-06,2013-06-13,2013-06-18,9,1,9
SO59641,129,11294,2013-06-06,2013-06-13,2013-06-18,540,1,540
SO59641,285,11294,2013-06-06,2013-06-13,2013-06-18,21,1,21
SO59642,128,11258,2013-06-06,2013-06-13,2013-06-18,540,1,540
SO59643,137,6362,2013-06-06,2013-06-13,2013-06-18,1701,1,1701
SO59643,280,6362,2013-06-06,2013-06-13,2013-06-18,9,1,9
SO59643,251,6362,2013-06-06,2013-06-13,2013-06-18,50,1,50
SO59644,127,15939,2013-06-06,2013-06-13,2013-06-18,540,1,540
SO59644,285,15939,2013-06-06,2013-06-13,2013-06-18,21,1,21
SO59644,259,15939,2013-06-06,2013-06-13,2013-06-18,2,1,2
SO59644,281,15939,2013-06-06,2013-06-13,2013-06-18,159,1,159
SO59645,129,243,2013-06-06,2013-06-13,2013-06-18,540,1,540
SO59646,165,2584,2013-06-06,2013-06-13,2013-06-18,2384,1,2384
SO59646,279,2584,2013-06-06,2013-06-13,2013-06-18,9,1,9
SO59647,154,3216,2013-06-06,2013-06-13,2013-06-18,1215,1,1215
SO59647,244,3216,2013-06-06,2013-06-13,2013-06-18,35,1,35
SO59648,121,602,2013-06-07,2013-06-14,2013-06-19,2295,1,2295
SO59648,104,602,2013-06-07,2013-06-14,2013-06-19,10,1,10
SO59648,295,602,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59648,166,602,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59648,245,602,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59649,120,1632,2013-06-07,2013-06-14,2013-06-19,2295,1,2295
SO59649,104,1632,2013-06-07,2013-06-14,2013-06-19,10,1,10
SO59649,295,1632,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59649,244,1632,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59650,124,1656,2013-06-07,2013-06-14,2013-06-19,2320,1,2320
SO59650,284,1656,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59650,289,1656,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59650,246,1656,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59650,250,1656,2013-06-07,2013-06-14,2013-06-19,50,1,50
SO59651,120,2585,2013-06-07,2013-06-14,2013-06-19,2295,1,2295
SO59651,245,2585,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59652,282,2642,2013-06-07,2013-06-14,2013-06-19,25,1,25
SO59652,259,2642,2013-06-07,2013-06-14,2013-06-19,2,1,2
SO59653,282,2035,2013-06-07,2013-06-14,2013-06-19,25,1,25
SO59653,259,2035,2013-06-07,2013-06-14,2013-06-19,2,1,2
SO59653,168,2035,2013-06-07,2013-06-14,2013-06-19,8,1,8
SO59654,290,4149,2013-06-07,2013-06-14,2013-06-19,4,1,4
SO59654,286,4149,2013-06-07,2013-06-14,2013-06-19,25,1,25
SO59654,259,4149,2013-06-07,2013-06-14,2013-06-19,2,1,2
SO59655,286,3676,2013-06-07,2013-06-14,2013-06-19,25,1,25
SO59655,290,3676,2013-06-07,2013-06-14,2013-06-19,4,1,4
SO59655,281,3676,2013-06-07,2013-06-14,2013-06-19,159,1,159
SO59656,295,12642,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59656,246,12642,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59656,235,12642,2013-06-07,2013-06-14,2013-06-19,24,1,24
SO59657,288,5344,2013-06-07,2013-06-14,2013-06-19,29,1,29
SO59657,291,5344,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59657,259,5344,2013-06-07,2013-06-14,2013-06-19,2,1,2
SO59658,166,6332,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59659,105,9223,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59659,295,9223,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59660,122,3199,2013-06-07,2013-06-14,2013-06-19,2295,1,2295
SO59660,259,3199,2013-06-07,2013-06-14,2013-06-19,2,1,2
SO59661,291,17859,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59661,168,17859,2013-06-07,2013-06-14,2013-06-19,8,1,8
SO59662,289,15459,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59662,282,15459,2013-06-07,2013-06-14,2013-06-19,25,1,25
SO59662,259,15459,2013-06-07,2013-06-14,2013-06-19,2,1,2
SO59663,282,15008,2013-06-07,2013-06-14,2013-06-19,25,1,25
SO59664,287,14429,2013-06-07,2013-06-14,2013-06-19,33,1,33
SO59664,290,14429,2013-06-07,2013-06-14,2013-06-19,4,1,4
SO59665,282,15595,2013-06-07,2013-06-14,2013-06-19,25,1,25
SO59665,289,15595,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59666,282,14838,2013-06-07,2013-06-14,2013-06-19,25,1,25
SO59667,289,749,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59667,283,749,2013-06-07,2013-06-14,2013-06-19,30,1,30
SO59668,104,3333,2013-06-07,2013-06-14,2013-06-19,10,1,10
SO59669,274,9360,2013-06-07,2013-06-14,2013-06-19,70,1,70
SO59669,166,9360,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59670,273,17333,2013-06-07,2013-06-14,2013-06-19,70,1,70
SO59670,234,17333,2013-06-07,2013-06-14,2013-06-19,24,1,24
SO59671,272,7913,2013-06-07,2013-06-14,2013-06-19,70,1,70
SO59672,273,7684,2013-06-07,2013-06-14,2013-06-19,70,1,70
SO59672,280,7684,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59673,295,9089,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59674,295,5247,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59674,168,5247,2013-06-07,2013-06-14,2013-06-19,8,1,8
SO59675,282,3988,2013-06-07,2013-06-14,2013-06-19,25,1,25
SO59676,285,13847,2013-06-07,2013-06-14,2013-06-19,21,1,21
SO59676,259,13847,2013-06-07,2013-06-14,2013-06-19,2,1,2
SO59677,295,11828,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59677,246,11828,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59677,251,11828,2013-06-07,2013-06-14,2013-06-19,50,1,50
SO59678,290,15851,2013-06-07,2013-06-14,2013-06-19,4,1,4
SO59678,249,15851,2013-06-07,2013-06-14,2013-06-19,50,1,50
SO59679,290,11822,2013-06-07,2013-06-14,2013-06-19,4,1,4
SO59679,245,11822,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59680,288,2506,2013-06-07,2013-06-14,2013-06-19,29,1,29
SO59680,291,2506,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59680,245,2506,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59681,288,567,2013-06-07,2013-06-14,2013-06-19,29,1,29
SO59681,291,567,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59681,245,567,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59682,284,821,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59683,295,2510,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59683,104,2510,2013-06-07,2013-06-14,2013-06-19,10,1,10
SO59684,295,2411,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59684,104,2411,2013-06-07,2013-06-14,2013-06-19,10,1,10
SO59685,138,2066,2013-06-07,2013-06-14,2013-06-19,1701,1,1701
SO59686,108,2705,2013-06-07,2013-06-14,2013-06-19,540,1,540
SO59686,295,2705,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59686,104,2705,2013-06-07,2013-06-14,2013-06-19,10,1,10
SO59687,117,3521,2013-06-07,2013-06-14,2013-06-19,769,1,769
SO59687,244,3521,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59688,124,2867,2013-06-07,2013-06-14,2013-06-19,2320,1,2320
SO59688,289,2867,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59688,284,2867,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59688,244,2867,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59688,277,2867,2013-06-07,2013-06-14,2013-06-19,54,1,54
SO59688,166,2867,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59689,122,2451,2013-06-07,2013-06-14,2013-06-19,2295,1,2295
SO59689,244,2451,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59690,135,9216,2013-06-07,2013-06-14,2013-06-19,1701,1,1701
SO59691,140,6310,2013-06-07,2013-06-14,2013-06-19,2443,1,2443
SO59691,105,6310,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59692,139,8967,2013-06-07,2013-06-14,2013-06-19,2443,1,2443
SO59693,126,16371,2013-06-07,2013-06-14,2013-06-19,540,1,540
SO59694,128,11408,2013-06-07,2013-06-14,2013-06-19,540,1,540
SO59694,244,11408,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59695,163,56,2013-06-07,2013-06-14,2013-06-19,2384,1,2384
SO59695,105,56,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59695,295,56,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59696,162,16866,2013-06-07,2013-06-14,2013-06-19,2384,1,2384
SO59696,244,16866,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59697,151,18112,2013-06-07,2013-06-14,2013-06-19,742,1,742
SO59697,105,18112,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59697,295,18112,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59697,247,18112,2013-06-07,2013-06-14,2013-06-19,55,1,55
SO59698,163,14766,2013-06-07,2013-06-14,2013-06-19,2384,1,2384
SO59698,277,14766,2013-06-07,2013-06-14,2013-06-19,54,1,54
SO59699,127,11271,2013-06-07,2013-06-14,2013-06-19,540,1,540
SO59699,105,11271,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59699,295,11271,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59699,247,11271,2013-06-07,2013-06-14,2013-06-19,55,1,55
SO59700,128,14992,2013-06-07,2013-06-14,2013-06-19,540,1,540
SO59700,285,14992,2013-06-07,2013-06-14,2013-06-19,21,1,21
SO59700,290,14992,2013-06-07,2013-06-14,2013-06-19,4,1,4
SO59700,294,14992,2013-06-07,2013-06-14,2013-06-19,64,1,64
SO59700,244,14992,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59701,132,9321,2013-06-07,2013-06-14,2013-06-19,1120,1,1120
SO59701,245,9321,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59702,132,4925,2013-06-07,2013-06-14,2013-06-19,1120,1,1120
SO59702,248,4925,2013-06-07,2013-06-14,2013-06-19,50,1,50
SO59703,127,11651,2013-06-07,2013-06-14,2013-06-19,540,1,540
SO59703,246,11651,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59704,128,11610,2013-06-07,2013-06-14,2013-06-19,540,1,540
SO59704,105,11610,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59704,295,11610,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59704,247,11610,2013-06-07,2013-06-14,2013-06-19,55,1,55
SO59705,127,1743,2013-06-07,2013-06-14,2013-06-19,540,1,540
SO59705,105,1743,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59705,295,1743,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59705,168,1743,2013-06-07,2013-06-14,2013-06-19,8,1,8
SO59705,260,1743,2013-06-07,2013-06-14,2013-06-19,120,1,120
SO59706,160,5822,2013-06-07,2013-06-14,2013-06-19,2384,1,2384
SO59706,105,5822,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59706,295,5822,2013-06-07,2013-06-14,2013-06-19,5,1,5
SO59706,244,5822,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59707,154,2050,2013-06-07,2013-06-14,2013-06-19,1215,1,1215
SO59707,105,2050,2013-06-07,2013-06-14,2013-06-19,9,1,9
SO59708,149,18064,2013-06-07,2013-06-14,2013-06-19,742,1,742
SO59708,235,18064,2013-06-07,2013-06-14,2013-06-19,24,1,24
SO59708,244,18064,2013-06-07,2013-06-14,2013-06-19,35,1,35
SO59709,120,3204,2013-06-08,2013-06-15,2013-06-20,2295,1,2295
SO59709,289,3204,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59709,284,3204,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59709,245,3204,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59709,249,3204,2013-06-08,2013-06-15,2013-06-20,50,1,50
SO59710,174,5488,2013-06-08,2013-06-15,2013-06-20,22,1,22
SO59710,259,5488,2013-06-08,2013-06-15,2013-06-20,2,1,2
SO59711,285,14211,2013-06-08,2013-06-15,2013-06-20,21,1,21
SO59711,259,14211,2013-06-08,2013-06-15,2013-06-20,2,1,2
SO59712,104,17948,2013-06-08,2013-06-15,2013-06-20,10,1,10
SO59712,295,17948,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59713,104,18121,2013-06-08,2013-06-15,2013-06-20,10,1,10
SO59713,295,18121,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59713,245,18121,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59714,248,3213,2013-06-08,2013-06-15,2013-06-20,50,1,50
SO59715,121,2591,2013-06-08,2013-06-15,2013-06-20,2295,1,2295
SO59715,246,2591,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59716,290,234,2013-06-08,2013-06-15,2013-06-20,4,1,4
SO59716,233,234,2013-06-08,2013-06-15,2013-06-20,24,1,24
SO59717,292,18075,2013-06-08,2013-06-15,2013-06-20,64,1,64
SO59717,290,18075,2013-06-08,2013-06-15,2013-06-20,4,1,4
SO59718,288,712,2013-06-08,2013-06-15,2013-06-20,29,1,29
SO59719,283,842,2013-06-08,2013-06-15,2013-06-20,30,1,30
SO59719,289,842,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59719,245,842,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59720,283,12673,2013-06-08,2013-06-15,2013-06-20,30,1,30
SO59721,283,12072,2013-06-08,2013-06-15,2013-06-20,30,1,30
SO59721,259,12072,2013-06-08,2013-06-15,2013-06-20,2,1,2
SO59722,283,11770,2013-06-08,2013-06-15,2013-06-20,30,1,30
SO59723,283,503,2013-06-08,2013-06-15,2013-06-20,30,1,30
SO59723,289,503,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59723,244,503,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59724,283,8758,2013-06-08,2013-06-15,2013-06-20,30,1,30
SO59724,259,8758,2013-06-08,2013-06-15,2013-06-20,2,1,2
SO59725,283,7315,2013-06-08,2013-06-15,2013-06-20,30,1,30
SO59725,289,7315,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59726,104,1973,2013-06-08,2013-06-15,2013-06-20,10,1,10
SO59726,295,1973,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59726,277,1973,2013-06-08,2013-06-15,2013-06-20,54,1,54
SO59727,295,10766,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59727,104,10766,2013-06-08,2013-06-15,2013-06-20,10,1,10
SO59727,294,10766,2013-06-08,2013-06-15,2013-06-20,64,1,64
SO59728,104,10702,2013-06-08,2013-06-15,2013-06-20,10,1,10
SO59728,295,10702,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59728,247,10702,2013-06-08,2013-06-15,2013-06-20,55,1,55
SO59728,168,10702,2013-06-08,2013-06-15,2013-06-20,8,1,8
SO59729,166,7690,2013-06-08,2013-06-15,2013-06-20,9,1,9
SO59729,273,7690,2013-06-08,2013-06-15,2013-06-20,70,1,70
SO59730,273,9125,2013-06-08,2013-06-15,2013-06-20,70,1,70
SO59731,295,16112,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59731,259,16112,2013-06-08,2013-06-15,2013-06-20,2,1,2
SO59732,272,16420,2013-06-08,2013-06-15,2013-06-20,70,1,70
SO59733,295,862,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59733,277,862,2013-06-08,2013-06-15,2013-06-20,54,1,54
SO59734,295,6377,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59735,174,7179,2013-06-08,2013-06-15,2013-06-20,22,1,22
SO59736,174,2751,2013-06-08,2013-06-15,2013-06-20,22,1,22
SO59736,249,2751,2013-06-08,2013-06-15,2013-06-20,50,1,50
SO59737,273,3840,2013-06-08,2013-06-15,2013-06-20,70,1,70
SO59737,248,3840,2013-06-08,2013-06-15,2013-06-20,50,1,50
SO59738,286,8192,2013-06-08,2013-06-15,2013-06-20,25,1,25
SO59738,249,8192,2013-06-08,2013-06-15,2013-06-20,50,1,50
SO59739,289,6090,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59739,282,6090,2013-06-08,2013-06-15,2013-06-20,25,1,25
SO59739,245,6090,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59740,286,8426,2013-06-08,2013-06-15,2013-06-20,25,1,25
SO59740,290,8426,2013-06-08,2013-06-15,2013-06-20,4,1,4
SO59740,259,8426,2013-06-08,2013-06-15,2013-06-20,2,1,2
SO59741,283,9584,2013-06-08,2013-06-15,2013-06-20,30,1,30
SO59741,289,9584,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59741,246,9584,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59742,288,4109,2013-06-08,2013-06-15,2013-06-20,29,1,29
SO59742,291,4109,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59742,247,4109,2013-06-08,2013-06-15,2013-06-20,55,1,55
SO59743,291,1307,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59743,246,1307,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59744,174,1776,2013-06-08,2013-06-15,2013-06-20,22,1,22
SO59745,284,4311,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59745,289,4311,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59745,259,4311,2013-06-08,2013-06-15,2013-06-20,2,1,2
SO59746,116,3407,2013-06-08,2013-06-15,2013-06-20,769,1,769
SO59746,174,3407,2013-06-08,2013-06-15,2013-06-20,22,1,22
SO59746,234,3407,2013-06-08,2013-06-15,2013-06-20,24,1,24
SO59746,245,3407,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59747,119,514,2013-06-08,2013-06-15,2013-06-20,769,1,769
SO59747,289,514,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59747,283,514,2013-06-08,2013-06-15,2013-06-20,30,1,30
SO59747,234,514,2013-06-08,2013-06-15,2013-06-20,24,1,24
SO59747,245,514,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59748,125,2866,2013-06-08,2013-06-15,2013-06-20,2320,1,2320
SO59748,174,2866,2013-06-08,2013-06-15,2013-06-20,22,1,22
SO59748,104,2866,2013-06-08,2013-06-15,2013-06-20,10,1,10
SO59749,121,3122,2013-06-08,2013-06-15,2013-06-20,2295,1,2295
SO59749,174,3122,2013-06-08,2013-06-15,2013-06-20,22,1,22
SO59749,259,3122,2013-06-08,2013-06-15,2013-06-20,2,1,2
SO59750,148,17384,2013-06-08,2013-06-15,2013-06-20,742,1,742
SO59751,148,17401,2013-06-08,2013-06-15,2013-06-20,742,1,742
SO59751,244,17401,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59752,155,1461,2013-06-08,2013-06-15,2013-06-20,1215,1,1215
SO59752,244,1461,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59753,122,2104,2013-06-08,2013-06-15,2013-06-20,2295,1,2295
SO59753,174,2104,2013-06-08,2013-06-15,2013-06-20,22,1,22
SO59753,276,2104,2013-06-08,2013-06-15,2013-06-20,54,1,54
SO59753,235,2104,2013-06-08,2013-06-15,2013-06-20,24,1,24
SO59754,280,14428,2013-06-08,2013-06-15,2013-06-20,9,1,9
SO59754,162,14428,2013-06-08,2013-06-15,2013-06-20,2384,1,2384
SO59755,137,6446,2013-06-08,2013-06-15,2013-06-20,1701,1,1701
SO59755,290,6446,2013-06-08,2013-06-15,2013-06-20,4,1,4
SO59755,286,6446,2013-06-08,2013-06-15,2013-06-20,25,1,25
SO59756,136,6464,2013-06-08,2013-06-15,2013-06-20,1701,1,1701
SO59756,105,6464,2013-06-08,2013-06-15,2013-06-20,9,1,9
SO59756,295,6464,2013-06-08,2013-06-15,2013-06-20,5,1,5
SO59756,166,6464,2013-06-08,2013-06-15,2013-06-20,9,1,9
SO59756,248,6464,2013-06-08,2013-06-15,2013-06-20,50,1,50
SO59757,129,15886,2013-06-08,2013-06-15,2013-06-20,540,1,540
SO59757,246,15886,2013-06-08,2013-06-15,2013-06-20,35,1,35
SO59758,149,17487,2013-06-08,2013-06-15,2013-06-20,742,1,742
